rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
238,estimated,,,0.592335,Polar API Reference,/llmstxt/polar_sh_llms-full_txt,,2177,7214,3533850,2026-02-20T15:29:29.006000Z,24d,9.9,True,57.2,llmstxt,https://docs.polar.sh/llms-full.txt,,0.385019,0.616839,0.795286,0.99,1.0,0.548321
239,estimated,,,0.592279,Cypress,/cypress-io/cypress-documentation,,1129,2185,639768,2026-02-24T17:55:44.348000Z,20d,9.8,True,91.2,repo,https://github.com/cypress-io/cypress-documentation,,0.449075,0.533929,0.705143,0.98,1.0,0.592758
240,estimated,,,0.592132,Podman,/containers/podman,,1407,1511,598425,2026-03-17T05:43:09.261000Z,2h,9.3,True,90,repo,https://github.com/containers/podman,,0.427603,0.508333,0.701619,0.93,1.0,0.996027
241,estimated,,,0.591983,Drei,/pmndrs/drei,,360,360,72816,2026-02-11T07:20:25.679000Z,1mo,9.6,True,90.3,repo,https://github.com/pmndrs/drei,,0.560466,0.408883,0.590519,0.96,1.0,0.468369
242,estimated,,,0.591716,Quarkus,/quarkusio/quarkus,,347,5289,1467380,2026-02-16T12:42:14.978000Z,28d,8.1,,92.2,repo,https://github.com/quarkusio/quarkus,,0.564046,0.59529,0.748928,0.81,0.0,0.509956
243,estimated,,,0.591191,Redux Toolkit,/reduxjs/redux-toolkit,,404,808,255470,2025-11-25T01:58:53.211000Z,3mo,9.2,True,84.1,repo,https://github.com/reduxjs/redux-toolkit,,0.549239,0.464911,0.656723,0.92,1.0,0.210859
244,estimated,,,0.590416,Ruby on Rails,/rails/rails,,401,3123,670781,2026-03-16T18:31:34.425000Z,14h,7.6,,78.8,repo,https://github.com/rails/rails,,0.549965,0.55872,0.70764,0.76,0.0,0.98084
245,estimated,,,0.590334,Microsoft SQL Server,/microsoftdocs/sql-docs,,786,47963,8507079,2025-09-26T19:47:53.766000Z,5mo,8.9,,84,repo,https://github.com/microsoftdocs/sql-docs,,0.484387,0.748365,0.841623,0.89,0.0,0.148859
246,estimated,,,0.590333,Medplum,/medplum/medplum,,733,1522,742024,2025-12-26T22:26:51.227000Z,2mo,9.7,True,80.5,repo,https://github.com/medplum/medplum,,0.491193,0.508837,0.712964,0.97,1.0,0.271683
247,estimated,,,0.589814,Claude Agent SDK for Python,/anthropics/claude-agent-sdk-python,,147,24,9047,2026-03-12T23:58:37.625000Z,4d,8.8,True,80.4,repo,https://github.com/anthropics/claude-agent-sdk-python,,0.647509,0.223497,0.480524,0.88,1.0,0.873136
248,estimated,,,0.589702,IntelliJ SDK,/jetbrains/intellij-sdk-docs,,872,4520,896536,2025-08-07T21:45:15.633000Z,7mo,9.5,True,79.2,repo,https://github.com/jetbrains/intellij-sdk-docs,,0.474264,0.584383,0.722941,0.95,1.0,0.119307
249,estimated,,,0.589699,NATS.io,/nats-io/nats.docs,,851,2828,787452,2025-11-23T12:43:47.120000Z,3mo,9.7,True,65.9,repo,https://github.com/nats-io/nats.docs,,0.476641,0.551833,0.716098,0.97,1.0,0.208583
250,estimated,,,0.589132,OpenTelemetry Collector Contrib,/open-telemetry/opentelemetry-collector-contrib,,522,1265,352704,2025-11-16T13:02:46.513000Z,4mo,9.3,True,68.3,repo,https://github.com/open-telemetry/opentelemetry-collector-contrib,,0.524279,0.496004,0.673734,0.93,1.0,0.19892
251,estimated,,,0.589008,Scalar,/scalar/scalar,,428,846,172279,2025-12-25T03:42:44.537000Z,2mo,9.2,True,68.4,repo,https://github.com/scalar/scalar,,0.543619,0.468098,0.635942,0.92,1.0,0.267372
252,estimated,,,0.588972,n8n,/n8n-io/n8n,,673,730,190782,2026-02-24T08:47:34.002000Z,20d,9.7,True,53.8,repo,https://github.com/n8n-io/n8n,,0.499518,0.457871,0.641323,0.97,1.0,0.588332
253,estimated,,,0.588918,DevExtreme,/devexpress/devextreme-documentation,,1307,10501,2476229,2025-10-15T10:41:18.975000Z,5mo,9,True,81.3,repo,https://github.com/devexpress/devextreme-documentation,,0.434795,0.642904,0.776527,0.9,1.0,0.164013
254,estimated,,,0.588264,Docx,/dolanmiu/docx,,694,328,77972,2026-03-16T21:12:41.702000Z,11h,9.6,True,89.9,repo,https://github.com/dolanmiu/docx,,0.496523,0.402439,0.594128,0.96,1.0,0.984441
255,estimated,,,0.587934,Apache Kafka,/apache/kafka,,697,645,276568,2026-03-04T02:56:28.669000Z,13d,9.1,True,62,repo,https://github.com/apache/kafka,,0.496102,0.449288,0.660908,0.91,1.0,0.693876
256,estimated,,,0.587516,FastMCP,/llmstxt/gofastmcp_llms-full_txt,,512,6744,1816365,2026-02-18T06:54:17.872000Z,27d,8.8,,57.6,llmstxt,https://gofastmcp.com/llms-full.txt,,0.526163,0.612162,0.760182,0.88,0.0,0.525668
257,estimated,,,0.587159,LlamaIndex,/run-llama/llama_index,,611,11160,2162011,2026-02-18T08:02:22.084000Z,27d,8.7,,78.4,repo,https://github.com/run-llama/llama_index,,0.508938,0.64713,0.76937,0.87,0.0,0.526104
258,estimated,,,0.586887,Nautilus Trader,/nautechsystems/nautilus_trader,,180,896,338612,2026-02-18T02:23:11.515000Z,27d,8.3,,82.4,repo,https://github.com/nautechsystems/nautilus_trader,,0.62786,0.47208,0.671584,0.83,0.0,0.52394
259,estimated,,,0.586567,Convex Backend,/get-convex/convex-backend,,940,1070,314121,2026-02-26T01:14:20.530000Z,19d,9.9,True,76.9,repo,https://github.com/get-convex/convex-backend,,0.466942,0.48439,0.667624,0.99,1.0,0.608441
260,estimated,,,0.586101,Databricks SDK for Python,/databricks/databricks-sdk-py,,1405,3909,1092526,2026-02-09T10:17:54.942000Z,1mo,9.6,True,80.9,repo,https://github.com/databricks/databricks-sdk-py,,0.427742,0.574302,0.733369,0.96,1.0,0.455036
261,estimated,,,0.585666,Bun,/llmstxt/bun_llms_txt,,1351,2630,537405,2026-03-05T08:28:57.305000Z,12d,9.2,True,82.1,llmstxt,https://bun.com/llms.txt,,0.431565,0.546795,0.695947,0.92,1.0,0.714209
262,estimated,,,0.585236,Fumadocs,/llmstxt/fumadocs_dev_llms_txt,,361,4289,1029308,2026-03-03T20:04:59.684000Z,13d,7.3,,78.3,llmstxt,https://fumadocs.dev/llms.txt,,0.560196,0.580742,0.730225,0.73,0.0,0.68932
263,estimated,,,0.585066,MapLibre GL JS,/maplibre/maplibre-gl-js,,424,299,117240,2026-02-26T03:14:48.004000Z,19d,8.8,True,83.8,repo,https://github.com/maplibre/maplibre-gl-js,,0.544534,0.396032,0.615641,0.88,1.0,0.609475
264,estimated,,,0.584998,Mem0,/mem0ai/mem0,,297,1354,357980,2026-03-04T13:15:04.688000Z,12d,8.8,,78.8,repo,https://github.com/mem0ai/mem0,,0.579188,0.500721,0.674518,0.88,0.0,0.700839
265,estimated,,,0.584937,OpenRewrite,/openrewrite/rewrite-docs,,2877,36627,6527990,2025-06-10T16:50:50.495000Z,9mo,9.9,True,,repo,https://github.com/openrewrite/rewrite-docs,,0.357813,0.729643,0.827657,0.99,1.0,0.096882
266,estimated,,,0.584659,Argo CD,/argoproj/argo-cd,,1133,1447,492687,2026-03-04T10:50:27.998000Z,12d,9.3,True,70.4,repo,https://github.com/argoproj/argo-cd,,0.44873,0.50533,0.691364,0.93,1.0,0.699199
267,estimated,,,0.584426,Sentence Transformers,/huggingface/sentence-transformers,,570,578,203664,2026-02-20T10:10:11.987000Z,24d,9,True,93.8,repo,https://github.com/huggingface/sentence-transformers,,0.515707,0.441685,0.644769,0.9,1.0,0.546108
268,estimated,,,0.584089,Backstage,/backstage/backstage,,724,7606,1940610,2026-03-04T07:47:00.105000Z,13d,8.9,,73.5,repo,https://github.com/backstage/backstage,,0.492398,0.620512,0.763672,0.89,0.0,0.697129
269,estimated,,,0.583189,Claude Code,/llmstxt/code_claude_llms_txt,,1049,541,191909,2026-03-14T04:23:49.154000Z,3d,9.9,True,48.9,llmstxt,https://code.claude.com/docs/llms.txt,,0.456242,0.4371,0.641633,0.99,1.0,0.904302
270,estimated,,,0.583182,Ansible,/ansible/ansible-documentation,,944,1771,581696,2026-02-05T02:54:32.840000Z,1mo,9.3,True,68.9,repo,https://github.com/ansible/ansible-documentation,,0.466527,0.519351,0.700124,0.93,1.0,0.427127
271,estimated,,,0.582928,Apache Flink,/apache/flink,,986,3491,1150085,2025-11-20T06:39:38.362000Z,3mo,9.1,True,92.7,repo,https://github.com/apache/flink,,0.462283,0.566452,0.736077,0.91,1.0,0.20397
272,estimated,,,0.582648,Hugo,/gohugoio/hugodocs,,1171,1512,334696,2026-03-08T17:50:53.546000Z,8d,9.1,True,83.9,repo,https://github.com/gohugoio/hugodocs,,0.445512,0.508379,0.67097,0.91,1.0,0.776915
273,estimated,,,0.582247,Apache Superset,/apache/superset,,1135,1486,450314,2026-03-04T11:03:33.943000Z,12d,9.1,True,82.5,repo,https://github.com/apache/superset,,0.448558,0.507176,0.686621,0.91,1.0,0.699347
274,estimated,,,0.58214,Shopware 6,/shopware/shopware,,932,2121,694739,2025-12-10T17:03:55.703000Z,3mo,9.7,True,59.6,repo,https://github.com/shopware/shopware,,0.467775,0.531866,0.709491,0.97,1.0,0.236879
275,estimated,,,0.581899,LanceDB,/lancedb/lancedb,,674,359,66401,2026-03-14T11:01:39.323000Z,2d,9.2,True,87.7,repo,https://github.com/lancedb/lancedb,,0.499373,0.408691,0.585655,0.92,1.0,0.911897
276,estimated,,,0.581831,Matplotlib,/matplotlib/matplotlib,,407,1651,461776,2026-03-09T18:32:25.624000Z,7d,8.9,,82.6,repo,https://github.com/matplotlib/matplotlib,,0.548519,0.514482,0.687947,0.89,0.0,0.798182
277,estimated,,,0.581584,Inngest,/inngest/inngest,,873,1600,466912,2025-12-17T02:53:39.713000Z,3mo,10,True,65.2,repo,https://github.com/inngest/inngest,,0.474152,0.512305,0.68853,1.0,1.0,0.249506
278,estimated,,,0.581515,Coder,/coder/coder,,1018,1772,606986,2026-02-06T02:17:15.072000Z,1mo,9.4,True,88.1,repo,https://github.com/coder/coder,,0.459168,0.51939,0.702368,0.94,1.0,0.433134
279,estimated,,,0.581399,Tamagui,/llmstxt/tamagui_dev_llms_txt,,1632,4506,1073328,2026-02-12T07:24:40.419000Z,1mo,9.5,True,72.3,llmstxt,https://tamagui.dev/llms.txt,,0.413131,0.584168,0.732434,0.95,1.0,0.475819
280,estimated,,,0.581138,Flask,/pallets/flask,,288,683,168873,2026-03-14T05:24:03.291000Z,3d,8.8,,91.7,repo,https://github.com/pallets/flask,,0.582181,0.453257,0.634889,0.88,0.0,0.905444
281,estimated,,,0.581125,Uni-app,/dcloudio/unidocs-zh,,493,2314,992623,2026-03-15T08:25:59.679000Z,2d,7.9,,83,repo,https://github.com/dcloudio/unidocs-zh,,0.529847,0.53791,0.728311,0.79,0.0,0.937308
282,estimated,,,0.581092,NumPy,/numpy/numpy,,117,9384,3147550,2026-03-03T17:03:11.821000Z,13d,,,89.8,repo,https://github.com/numpy/numpy,,0.669622,0.635096,0.78918,0.0,0.0,0.687326
283,estimated,,,0.581047,Envoy Gateway,/envoyproxy/gateway,,1087,927,282038,2026-03-12T13:42:54.713000Z,4d,9,True,90.5,repo,https://github.com/envoyproxy/gateway,,0.452772,0.474439,0.661941,0.9,1.0,0.862404
284,estimated,,,0.580243,Pydantic AI,/llmstxt/ai_pydantic_dev_llms-full_txt,,1710,2229,781389,2026-03-06T18:45:20.274000Z,10d,9.5,True,84,llmstxt,https://ai.pydantic.dev/llms-full.txt,,0.408577,0.535313,0.71569,0.95,1.0,0.739345
285,estimated,,,0.579482,React Day Picker,/gpbl/react-day-picker,,301,140,29900,2026-02-18T01:15:52.282000Z,27d,9.3,True,90.4,repo,https://github.com/gpbl/react-day-picker,,0.577886,0.343608,0.543573,0.93,1.0,0.523512
286,estimated,,,0.579473,Alpaca Python SDK,/alpacahq/alpaca-py,,945,593,205653,2026-03-04T14:52:51.168000Z,12d,9.9,True,81.1,repo,https://github.com/alpacahq/alpaca-py,,0.466424,0.443461,0.645282,0.99,1.0,0.701953
287,estimated,,,0.579079,Qdrant Client,/qdrant/qdrant-client,,330,76,20642,2026-03-05T20:16:24.848000Z,11d,9.8,True,79.8,repo,https://github.com/qdrant/qdrant-client,,0.568935,0.301604,0.52403,0.98,1.0,0.722661
288,estimated,,,0.578678,Pipecat,/pipecat-ai/docs,,391,1408,389751,2026-03-16T11:05:13.341000Z,21h,7.9,,83.4,repo,https://github.com/pipecat-ai/docs,,0.552424,0.503435,0.679003,0.79,0.0,0.971
289,estimated,,,0.578311,MariaDB,/mariadb-corporation/mariadb-docs,,2174,16532,4658966,2025-10-24T12:59:26.120000Z,4mo,9,True,76.7,repo,https://github.com/mariadb-corporation/mariadb-docs,,0.385153,0.674412,0.809865,0.9,1.0,0.172596
290,estimated,,,0.578106,Neovim,/neovim/neovim,,1461,5163,1316631,2026-01-13T09:06:30.313000Z,2mo,9.1,True,53.7,repo,https://github.com/neovim/neovim,,0.423929,0.593617,0.74321,0.91,1.0,0.322655
291,estimated,,,0.577879,Prettier,/prettier/prettier,,1160,1815,377039,2026-02-23T23:07:00.625000Z,21d,9.2,True,95.8,repo,https://github.com/prettier/prettier,,0.446433,0.521054,0.677254,0.92,1.0,0.583717
292,estimated,,,0.577736,PrimeVue,/primefaces/primevue,,366,1338,429430,2026-03-14T12:03:04.143000Z,2d,7.8,,91.3,repo,https://github.com/primefaces/primevue,,0.558857,0.499897,0.684116,0.78,0.0,0.91308
293,estimated,,,0.577657,AWS CLI,/aws/aws-cli,,2368,9420,2169135,2026-01-29T18:40:52.854000Z,1mo,9.6,True,81.8,repo,https://github.com/aws/aws-cli,,0.376813,0.635362,0.769543,0.96,1.0,0.391749
294,estimated,,,0.577524,Monaco Editor,/microsoft/monaco-editor,,891,911,301679,2026-02-05T20:29:29.571000Z,1mo,9.9,True,83.6,repo,https://github.com/microsoft/monaco-editor,,0.472162,0.473232,0.665492,0.99,1.0,0.431629
295,estimated,,,0.577495,Bubbletea,/charmbracelet/bubbletea,,270,57,19349,2026-03-03T12:15:17.689000Z,13d,9.4,True,68,repo,https://github.com/charmbracelet/bubbletea,,0.588459,0.281929,0.520618,0.94,1.0,0.684192
296,estimated,,,0.576669,Docling,/docling-project/docling,,192,368,231995,2026-03-14T20:06:05.516000Z,2d,7.1,,90.3,repo,https://github.com/docling-project/docling,,0.621593,0.410405,0.651639,0.71,0.0,0.922498
297,estimated,,,0.576494,Assistant-UI,/llmstxt/assistant-ui_llms_txt,,408,8748,2808454,2025-09-21T10:01:51.064000Z,5mo,7.9,,63.5,llmstxt,https://www.assistant-ui.com/llms.txt,,0.54828,0.630224,0.783168,0.79,0.0,0.14497
298,estimated,,,0.575327,Snacks.nvim,/folke/snacks.nvim,,1085,831,180662,2026-03-09T05:57:02.639000Z,8d,9.3,True,81.3,repo,https://github.com/folke/snacks.nvim,,0.452952,0.466857,0.638448,0.93,1.0,0.787195
299,estimated,,,0.575126,ArangoDB,/arangodb/arangodb,,5390,60226,25046317,2025-08-11T19:42:20.516000Z,7mo,9.8,True,,repo,https://github.com/arangodb/arangodb,,0.296545,0.764173,0.898579,0.98,1.0,0.121194
300,estimated,,,0.575004,Refine,/refinedev/refine,,672,7142,2225878,2026-02-18T07:18:07.852000Z,27d,8.5,,84.1,repo,https://github.com/refinedev/refine,,0.499663,0.616142,0.770906,0.85,0.0,0.52582
301,estimated,,,0.574999,Babylon.js,/babylonjs/documentation,,617,3545,1167743,2026-03-03T17:10:26.191000Z,13d,8.8,,83.7,repo,https://github.com/babylonjs/documentation,,0.507986,0.567517,0.736881,0.88,0.0,0.687405
302,estimated,,,0.57473,Terraform Oracle Cloud Infrastructure Provider,/oracle/terraform-provider-oci,,2652,12360,6738901,2025-08-04T20:21:16.857000Z,7mo,9.9,True,62.3,repo,https://github.com/oracle/terraform-provider-oci,,0.36576,0.65422,0.829334,0.99,1.0,0.117874
303,estimated,,,0.574716,Scrapling,/d4vinci/scrapling,,578,359,88934,2026-02-25T22:50:22.065000Z,19d,9.1,True,85,repo,https://github.com/d4vinci/scrapling,,0.514349,0.408691,0.601066,0.91,1.0,0.60721
304,estimated,,,0.574698,Mise,/jdx/mise,,416,972,219203,2026-03-15T10:19:07.091000Z,1d,8.9,,88.2,repo,https://github.com/jdx/mise,,0.546389,0.477727,0.648647,0.89,0.0,0.939614
305,estimated,,,0.574492,Hono,/honojs/website,,807,888,193098,2026-03-13T08:03:48.923000Z,4d,7.3,True,94.9,repo,https://github.com/honojs/website,,0.481817,0.471458,0.641959,0.73,1.0,0.881783
306,estimated,,,0.574457,Minecraft Bedrock,/microsoftdocs/minecraft-creator,,502,7359,3096053,2025-08-06T07:32:32.256000Z,7mo,8.9,,,repo,https://github.com/microsoftdocs/minecraft-creator,,0.528085,0.61822,0.78831,0.89,0.0,0.118557
307,estimated,,,0.574024,Keycloak,/keycloak/keycloak,,332,1455,690067,2026-02-19T07:02:55.675000Z,26d,8.4,,65.9,repo,https://github.com/keycloak/keycloak,,0.568347,0.505713,0.709135,0.84,0.0,0.5351
308,estimated,,,0.573976,X6,/antvis/x6,,1257,965,213371,2026-03-03T08:10:10.378000Z,14d,10,True,70.5,repo,https://github.com/antvis/x6,,0.4386,0.477226,0.647225,1.0,1.0,0.681546
309,estimated,,,0.573949,Milvus,/milvus-io/milvus-docs,,1346,3240,1000146,2025-11-17T16:08:50.544000Z,3mo,9.8,True,84.9,repo,https://github.com/milvus-io/milvus-docs,,0.431927,0.561273,0.728709,0.98,1.0,0.200421
310,estimated,,,0.573907,Llama.cpp,/ggml-org/llama.cpp,,268,894,361439,2026-02-20T01:57:54.396000Z,25d,8.6,,65.4,repo,https://github.com/ggml-org/llama.cpp,,0.589182,0.471925,0.675025,0.86,0.0,0.54273
311,estimated,,,0.573797,Polymarket Py Clob Client,/polymarket/py-clob-client,,287,33,10857,2026-03-10T00:26:54.138000Z,7d,9.9,True,87.4,repo,https://github.com/polymarket/py-clob-client,,0.58252,0.244846,0.490143,0.99,1.0,0.803444
312,estimated,,,0.57319,Haystack,/deepset-ai/haystack,,1645,7771,1040187,2025-10-24T04:31:38.616000Z,4mo,9.5,True,74.7,repo,https://github.com/deepset-ai/haystack,,0.412357,0.622002,0.73078,0.95,1.0,0.172246
313,estimated,,,0.573038,FastMCP,/llmstxt/gofastmcp_llms_txt,,377,2208,499654,2026-02-13T03:00:29.271000Z,1mo,8.8,,74.4,llmstxt,https://gofastmcp.com/llms.txt,,0.555974,0.534656,0.692105,0.88,0.0,0.482062
314,estimated,,,0.572934,Apache ECharts,/apache/echarts-website,,1136,644,216220,2026-03-12T13:16:16.977000Z,4d,9.1,True,85.8,repo,https://github.com/apache/echarts-website,,0.448472,0.449181,0.647925,0.91,1.0,0.861946
315,estimated,,,0.572831,LLVM Project,/llvm/llvm-project,,6150,96182,42967756,2025-09-07T08:24:56.642000Z,6mo,9,True,79,repo,https://github.com/llvm/llvm-project,,0.283671,0.796677,0.927047,0.9,1.0,0.135742
316,estimated,,,0.572664,APScheduler,/agronholm/apscheduler,,488,169,48521,2026-03-03T08:52:29.011000Z,13d,9.3,True,82.3,repo,https://github.com/agronholm/apscheduler,,0.530841,0.356595,0.569108,0.93,1.0,0.682002
317,estimated,,,0.572562,Promptfoo,/promptfoo/promptfoo,,430,4214,1159519,2026-02-09T10:44:31.142000Z,1mo,7.9,,90.6,repo,https://github.com/promptfoo/promptfoo,,0.543165,0.579517,0.736508,0.79,0.0,0.455164
318,estimated,,,0.572228,Railway,/railwayapp/docs,,554,383,175814,2026-01-04T11:43:51.566000Z,2mo,9.6,True,63.9,repo,https://github.com/railwayapp/docs,,0.518481,0.413172,0.637013,0.96,1.0,0.294495
319,estimated,,,0.571978,AWS Amplify,/aws-amplify/docs,,752,4615,1264185,2026-03-05T09:16:00.365000Z,11d,8.8,,82.3,repo,https://github.com/aws-amplify/docs,,0.488698,0.585827,0.741066,0.88,0.0,0.714765
320,estimated,,,0.57188,Flet,/flet-dev/flet,,774,800,185951,2026-02-01T19:07:06.728000Z,1mo,9.4,True,94,repo,https://github.com/flet-dev/flet,,0.485887,0.464221,0.63997,0.94,1.0,0.407823
321,estimated,,,0.57113,Electron Vite,/alex8088/electron-vite-docs,,395,115,30452,2026-03-03T14:49:09.572000Z,13d,9.1,True,85.7,repo,https://github.com/alex8088/electron-vite-docs,,0.551433,0.330057,0.544538,0.91,1.0,0.685864
322,estimated,,,0.571098,Supabase,/llmstxt/supabase_llms_txt,,1201,1166,202039,2026-02-19T19:31:21.292000Z,25d,10,True,84.9,llmstxt,https://supabase.com/docs/llms.txt,,0.443045,0.49035,0.644347,1.0,1.0,0.540107
323,estimated,,,0.570744,MUI X,/mui/mui-x,,331,1916,482189,2026-02-18T10:48:28.675000Z,26d,8,,84.1,repo,https://github.com/mui/mui-x,,0.568641,0.524812,0.690228,0.8,0.0,0.52717
324,estimated,,,0.570657,Effect,/effect-ts/effect,,167,359,95723,2026-02-18T11:10:40.913000Z,26d,8.6,,78.5,repo,https://github.com/effect-ts/effect,,0.635136,0.408691,0.604946,0.86,0.0,0.527313
325,estimated,,,0.57049,ElevenLabs Python,/elevenlabs/elevenlabs-python,,535,495,134948,2026-01-12T14:02:19.534000Z,2mo,9,True,79.27,repo,https://github.com/elevenlabs/elevenlabs-python,,0.521882,0.430942,0.62306,0.9,1.0,0.319921
326,estimated,,,0.570403,Braze Docs,/braze-inc/braze-docs,,2521,3841,2159002,2026-02-18T21:57:26.078000Z,26d,9.7,True,68.8,repo,https://github.com/braze-inc/braze-docs,,0.370703,0.573084,0.769297,0.97,1.0,0.531509
327,estimated,,,0.570227,AG Grid,/ag-grid/ag-grid,,812,282,107078,2026-03-05T06:54:52.070000Z,12d,9.8,True,77.1,repo,https://github.com/ag-grid/ag-grid,,0.481214,0.391981,0.610859,0.98,1.0,0.7131
328,estimated,,,0.57004,Model Context Protocol,/microsoft/mcp-for-beginners,,2316,4789,2440979,2026-01-15T04:43:34.556000Z,2mo,9.9,True,64.7,repo,https://github.com/microsoft/mcp-for-beginners,,0.378979,0.588397,0.775771,0.99,1.0,0.329088
329,estimated,,,0.569422,Mastra AI Agents,/llmstxt/mastra_ai_llms-full_txt,,1709,80907,10190351,2025-09-11T22:40:32.469000Z,6mo,9.4,,69,llmstxt,https://mastra.ai/llms-full.txt,,0.408634,0.784669,0.851146,0.94,0.0,0.138624
330,estimated,,,0.569396,Modal Images,/llmstxt/modal_llms-full_txt,,659,5138,1970548,2025-12-05T08:21:33.612000Z,3mo,9.9,,85.3,llmstxt,https://modal.com/llms-full.txt,,0.501567,0.59328,0.764479,0.99,0.0,0.227256
331,estimated,,,0.568298,LangChain4j,/langchain4j/langchain4j,,367,843,232752,2026-03-15T20:07:47.577000Z,1d,7.8,,83.9,repo,https://github.com/langchain4j/langchain4j,,0.558591,0.467851,0.651811,0.78,0.0,0.951801
332,estimated,,,0.568203,Azure SDK for JavaScript,/azure/azure-sdk-for-js,,6462,99100,13866437,2025-09-09T20:59:50.353000Z,6mo,9.6,True,73.7,repo,https://github.com/azure/azure-sdk-for-js,,0.278841,0.798752,0.867393,0.96,1.0,0.13731
333,estimated,,,0.567867,Python Telegram Bot,/python-telegram-bot/python-telegram-bot,,259,291,98008,2026-03-16T10:01:20.962000Z,22h,8.3,,96.8,repo,https://github.com/python-telegram-bot/python-telegram-bot,,0.592504,0.394155,0.60619,0.83,0.0,0.969608
334,estimated,,,0.567482,Undici,/nodejs/undici,,1297,3666,1126595,2025-08-20T02:22:18.690000Z,6mo,9.1,True,78.9,repo,https://github.com/nodejs/undici,,0.435544,0.569847,0.734989,0.91,1.0,0.125387
335,estimated,,,0.567344,HTTPX,/encode/httpx,,145,208,52035,2026-03-10T02:25:08.913000Z,7d,7.5,,90,repo,https://github.com/encode/httpx,,0.648837,0.370935,0.572796,0.75,0.0,0.805214
336,estimated,,,0.567225,Amazon Web Services (AWS) Documentation,/llmstxt/aws_amazon_llms-full_txt,,4462,10728,4522155,2026-02-18T10:50:44.341000Z,26d,9.9,True,36.3,llmstxt,https://docs.aws.amazon.com/llms-full.txt,,0.314986,0.644389,0.808293,0.99,1.0,0.527185
337,estimated,,,0.566934,Coolify,/coollabsio/coolify-docs,,485,405,153323,2025-09-11T05:34:04.569000Z,6mo,9.3,True,76.3,repo,https://github.com/coollabsio/coolify-docs,,0.531441,0.41704,0.629794,0.93,1.0,0.138169
338,estimated,,,0.566872,Compose Multiplatform,/jetbrains/compose-multiplatform,,513,119,50088,2026-03-02T00:26:54.956000Z,15d,9.5,True,37.5,repo,https://github.com/jetbrains/compose-multiplatform,,0.525973,0.332411,0.570785,0.95,1.0,0.661678
339,estimated,,,0.566705,ElevenLabs JS,/elevenlabs/elevenlabs-js,,663,462,94484,2026-02-16T06:57:03.601000Z,29d,9,True,76.3,repo,https://github.com/elevenlabs/elevenlabs-js,,0.500977,0.426162,0.604259,0.9,1.0,0.507886
340,estimated,,,0.566623,Fiber,/gofiber/fiber,,1172,1088,273646,2026-02-17T16:57:26.101000Z,27d,9.4,True,91.4,repo,https://github.com/gofiber/fiber,,0.445429,0.485547,0.660348,0.94,1.0,0.520369
341,estimated,,,0.566308,NGINX,/nginx/documentation,,492,5762,1297477,2025-11-03T20:56:35.945000Z,4mo,8.7,,88.5,repo,https://github.com/nginx/documentation,,0.530045,0.601237,0.742437,0.87,0.0,0.183503
342,estimated,,,0.566242,PX4 Autopilot,/px4/px4-autopilot,,3435,17254,5813621,2025-08-21T08:37:26.951000Z,6mo,9.8,True,,repo,https://github.com/px4/px4-autopilot,,0.340514,0.67738,0.821544,0.98,1.0,0.126051
343,estimated,,,0.565801,Base UI,/mui/base-ui,,129,285,73693,2026-02-05T14:56:56.343000Z,1mo,8,,57.9,repo,https://github.com/mui/base-ui,,0.660168,0.392713,0.591151,0.8,0.0,0.4302
344,estimated,,,0.565789,Azure PowerShell,/azure/azure-powershell,,6464,76912,15065602,2025-09-23T16:34:14.729000Z,5mo,9.6,True,56.7,repo,https://github.com/azure/azure-powershell,,0.27881,0.781153,0.871768,0.96,1.0,0.146579
345,estimated,,,0.565658,Open WebUI,/open-webui/docs,,435,1072,442215,2026-03-07T20:53:03.314000Z,9d,8.4,,77.9,repo,https://github.com/open-webui/docs,,0.542039,0.48452,0.685664,0.84,0.0,0.759729
346,estimated,,,0.56548,Git,/git/git,,319,1666,914144,2025-12-25T01:23:06.961000Z,2mo,8.3,,86,repo,https://github.com/git/git,,0.572235,0.515109,0.723967,0.83,0.0,0.267141
347,estimated,,,0.56525,Apache ActiveMQ,/apache/activemq-website,,11172,331283,42535072,2025-09-23T18:49:22.060000Z,5mo,9.1,True,70.2,repo,https://github.com/apache/activemq-website,,0.225404,0.882546,0.926513,0.91,1.0,0.146646
348,estimated,,,0.56485,ASP.NET Core,/dotnet/aspnetcore,,559,10049,1626174,2025-10-06T04:02:51.434000Z,5mo,8.3,,45.1,repo,https://github.com/dotnet/aspnetcore,,0.517606,0.639849,0.754348,0.83,0.0,0.156096
349,estimated,,,0.56471,Craft CMS,/craftcms/docs,,1943,5209,1086327,2025-10-24T23:46:46.576000Z,4mo,9.9,True,62.5,repo,https://github.com/craftcms/docs,,0.396114,0.594232,0.733069,0.99,1.0,0.173043
350,estimated,,,0.564673,Semantic Kernel,/microsoft/semantic-kernel,,1048,1013,354275,2025-12-22T22:18:55.951000Z,2mo,9.9,True,74.7,repo,https://github.com/microsoft/semantic-kernel,,0.456335,0.480593,0.673969,0.99,1.0,0.262173
